strategy,seed,emitter_count,directional_count,cleared_count,clear_rate,all_cleared,average_localize_clear_time_s,virtual_time_s,movement_time_s,movement_distance_m,measure_time_s,measure_count,no_signal_count,no_signal_rate,direction_count,near_count,channel_switch_count,optical_count,clear_attempt_count,clear_success_count,directional_loss_count,directional_reacquisition_count,mean_first_seen_time_s,max_first_seen_time_s,first_clear_time_s,last_clear_time_s,measurements_before_first_clear,wall_time_s,local_check_count,local_detour_distance_m,main_skeleton_distance_m,switch_time_s,optical_time_s,successful_clear_time_s,cost_accounting_residual_s,all_cleared_within_6000,post_last_clear_time_s,seen16_time_s,post_seen16_time_s,unseen_measures_after_seen16
double_ring_optical_clear_probe,41,13,13,13,1.0,True,542.30666905429,7049.986697705769,4903.98669770577,24519.93348852886,1745.0,349,317,0.9083094555873925,32,0,324,17,17,13,5,5,2168.6300983868327,6181.277830315835,1020.6048137338257,6837.034492291306,78,0.8344886250124546,,,,324.0,51.0,26.0,-9.094947017729282e-13,False,212.9522054144627,,,
double_ring_optical_clear_probe,42,15,15,15,1.0,True,481.8222918542976,7227.334377814464,5232.334377814464,26161.671889072324,1620.0,324,281,0.8672839506172839,43,0,300,15,15,15,12,12,1153.0507127598546,3731.1619574767988,722.2077434993753,7227.334377814464,59,1.784918646008009,,,,300.0,45.0,30.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,43,10,10,10,1.0,True,734.1678536459007,7341.678536459007,5044.678536459008,25223.392682295038,1890.0,378,349,0.9232804232804233,29,0,354,11,11,10,6,6,1649.4268816092958,3427.611684651329,1160.7406417471097,7341.678536459007,100,0.9190748870023526,,,,354.0,33.0,20.0,-9.094947017729282e-13,False,0.0,,,
double_ring_optical_clear_probe,44,13,13,13,1.0,True,527.2860474995764,6854.718617494494,4816.718617494494,24083.59308747246,1665.0,333,303,0.9099099099099099,30,0,308,13,13,13,10,10,1236.4592414197843,4902.342458696011,719.7368808226756,5990.98650500001,60,0.99325084600423,,,,308.0,39.0,26.0,0.0,False,863.7321124944838,,,
double_ring_optical_clear_probe,45,12,12,12,1.0,True,732.1204794582154,8785.445753498585,6577.445753498585,32887.22876749293,1815.0,363,337,0.928374655647383,26,0,333,12,12,12,8,8,1978.5618848680554,5622.166626063903,949.6737629876047,8785.445753498585,77,0.645875859001535,,,,333.0,36.0,24.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,46,10,10,10,1.0,True,671.3091333682858,6713.091333682858,4413.091333682861,22065.456668414296,1895.0,379,352,0.9287598944591029,27,0,355,10,10,10,5,5,1433.93883519419,4623.146185583617,915.8093408497858,6713.091333682858,77,0.9436361660045804,,,,355.0,30.0,20.0,-2.7284841053187847e-12,False,0.0,,,
double_ring_optical_clear_probe,47,12,12,12,1.0,True,672.1497834583652,8065.797401500382,5648.797401500383,28243.987007501913,1985.0,397,368,0.9269521410579346,29,0,372,12,12,12,10,10,2261.662758885087,5741.833701832522,765.7796195036261,8065.797401500382,60,0.9149074440065306,,,,372.0,36.0,24.0,-9.094947017729282e-13,False,0.0,,,
double_ring_optical_clear_probe,48,14,14,14,1.0,True,475.709464746318,6659.932506448452,4616.93250644845,23084.66253224225,1665.0,333,294,0.8828828828828829,39,0,308,14,14,14,7,7,1758.5810044426112,6048.767799512187,1128.7227826152482,6659.932506448452,99,1.1311526839999715,,,,308.0,42.0,28.0,1.8189894035458565e-12,False,0.0,,,
double_ring_optical_clear_probe,49,10,10,10,1.0,True,744.431901803003,7444.31901803003,5237.31901803003,26186.595090150153,1820.0,364,339,0.9313186813186813,25,0,337,10,10,10,7,7,1507.3135553794282,4976.394031717978,935.2574628003117,7444.31901803003,79,0.7858287150011165,,,,337.0,30.0,20.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,50,13,13,13,1.0,True,563.0945498589683,7320.229148166588,5233.22914816659,26166.145740832944,1705.0,341,307,0.9002932551319648,34,0,317,13,13,13,4,4,1780.316628489299,4047.623081734892,1813.5304484729088,7320.229148166588,149,1.0743061219982337,,,,317.0,39.0,26.0,-1.8189894035458565e-12,False,0.0,,,
