base_seed,emitter_count,directional_probability,realized_directional_count,realized_directional_fraction,strategy,all_cleared,cleared_count,virtual_time_s,within_6000,movement_time_s,movement_distance_m,measure_time_s,measure_count,no_signal_count,no_signal_rate,channel_switch_count,switch_time_s,optical_count,optical_time_s,clear_success_count,successful_clear_time_s,directional_loss_count,directional_reacquisition_count,first_clear_time_s,last_clear_time_s,post_last_clear_time_s,seen_channel_count,cost_accounting_residual_s,wall_time_s
60084,16,0.5,8,0.5,adaptive_double_ring_clear_probe,True,16,6297.642636580148,False,4836.642636580151,24183.213182900734,1120.0,224,182,0.8125,195,195.0,38,114.0,16,32.0,4,4,883.5031602684958,6297.642636580148,0.0,16,-2.7284841053187847e-12,1.089669145992957
60084,16,0.75,10,0.625,double_ring_optical_clear_probe,True,16,7969.665651459636,False,6102.665651459637,30513.328257298177,1515.0,303,257,0.8481848184818482,272,272.0,16,48.0,16,32.0,5,5,901.5031602684958,7969.665651459636,0.0,16,-9.094947017729282e-13,1.324084767999011
60084,16,0.75,10,0.625,adaptive_double_ring_clear_probe,True,16,6425.190736507433,False,4873.190736507436,24365.953682537176,1195.0,239,199,0.8326359832635983,211,211.0,38,114.0,16,32.0,4,4,883.5031602684958,6425.190736507433,0.0,16,-2.7284841053187847e-12,0.9576475770008983
60084,16,1.0,16,1.0,double_ring_optical_clear_probe,True,16,8836.844502197026,False,6844.8445021970265,34224.22251098513,1615.0,323,278,0.8606811145510835,291,291.0,18,54.0,16,32.0,8,8,675.896128721087,8836.844502197026,0.0,16,0.0,0.9109902390046045
60084,16,1.0,16,1.0,adaptive_double_ring_clear_probe,True,16,7264.510504480373,False,5478.510504480376,27392.55252240187,1410.0,282,244,0.8652482269503546,254,254.0,30,90.0,16,32.0,8,8,1056.5579514578037,7264.510504480373,0.0,16,-2.7284841053187847e-12,0.7288955340045504
60085,10,0.0,0,0.0,double_ring_optical_clear_probe,True,10,6028.6570764090675,False,4100.6570764090675,20503.285382045342,1585.0,317,288,0.9085173501577287,293,293.0,10,30.0,10,20.0,0,0,628.4153370156764,5589.69579308605,438.9612833230176,10,0.0,0.4901959520066157
60085,10,0.0,0,0.0,adaptive_double_ring_clear_probe,True,10,6153.936842067422,False,4184.936842067428,20924.684210337116,1565.0,313,290,0.9265175718849841,288,288.0,32,96.0,10,20.0,0,0,1008.8462964129722,5799.733156566932,354.2036855004899,10,-6.366462912410498e-12,0.5007650180050405
60085,10,0.25,1,0.1,double_ring_optical_clear_probe,True,10,6028.6570764090675,False,4100.6570764090675,20503.285382045342,1585.0,317,288,0.9085173501577287,293,293.0,10,30.0,10,20.0,0,0,628.4153370156764,5589.69579308605,438.9612833230176,10,0.0,0.47403470501012634
60085,10,0.25,1,0.1,adaptive_double_ring_clear_probe,True,10,6153.936842067422,False,4184.936842067428,20924.684210337116,1565.0,313,290,0.9265175718849841,288,288.0,32,96.0,10,20.0,0,0,1008.8462964129722,5799.733156566932,354.2036855004899,10,-6.366462912410498e-12,0.5016872609994607
60085,10,0.5,3,0.3,double_ring_optical_clear_probe,True,10,6167.0256654571995,False,4149.0256654572,20745.128327285995,1660.0,332,303,0.9126506024096386,308,308.0,10,30.0,10,20.0,1,1,701.494687290022,5543.5347613014965,623.490904155703,10,-9.094947017729282e-13,0.6308829089975916
60085,10,0.5,3,0.3,adaptive_double_ring_clear_probe,True,10,6211.455889663847,False,4193.455889663846,20967.27944831923,1640.0,328,303,0.9237804878048781,304,304.0,18,54.0,10,20.0,1,1,1032.8462964129722,5733.208336022609,478.2475536412385,10,9.094947017729282e-13,0.3627725010010181
60085,10,0.75,7,0.7,double_ring_optical_clear_probe,True,10,6418.176329427877,False,4172.176329427875,20860.881647139377,1850.0,370,342,0.9243243243243243,346,346.0,10,30.0,10,20.0,4,4,620.7221345665678,6232.6528128084265,185.52351661945067,10,1.8189894035458565e-12,0.6553477050038055
60085,10,0.75,7,0.7,adaptive_double_ring_clear_probe,True,10,6339.665356571665,False,4172.665356571664,20863.326782858316,1785.0,357,332,0.9299719887955182,332,332.0,10,30.0,10,20.0,4,4,620.7221345665678,5901.383653872603,438.2817026990624,10,9.094947017729282e-13,0.5586748409987194
60085,10,1.0,10,1.0,double_ring_optical_clear_probe,True,10,6564.769598387388,False,4240.769598387387,21203.847991936935,1915.0,383,357,0.9321148825065274,359,359.0,10,30.0,10,20.0,5,5,620.7221345665678,6379.2460817679375,185.52351661945067,10,9.094947017729282e-13,0.6769400129996939
60085,10,1.0,10,1.0,adaptive_double_ring_clear_probe,True,10,6486.487876988618,False,4241.487876988616,21207.43938494308,1850.0,370,347,0.9378378378378378,345,345.0,10,30.0,10,20.0,5,5,620.7221345665678,6048.206174289556,438.2817026990624,10,1.8189894035458565e-12,0.5846815100085223
60085,13,0.0,0,0.0,double_ring_optical_clear_probe,True,13,5813.465041300768,True,4174.4650413007685,20872.32520650384,1330.0,266,229,0.8609022556390977,244,244.0,13,39.0,13,26.0,0,0,688.419113418962,5622.634449376999,190.83059192376822,13,-9.094947017729282e-13,0.7369603809929686
60085,13,0.0,0,0.0,adaptive_double_ring_clear_probe,True,13,5772.07036813146,True,4150.070368131462,20750.3518406573,1275.0,255,220,0.8627450980392157,231,231.0,30,90.0,13,26.0,0,0,859.6910341958414,5452.993691396549,319.0766767349105,13,-1.8189894035458565e-12,0.6763688950013602
60085,13,0.25,3,0.23076923076923078,double_ring_optical_clear_probe,True,13,6138.018423431821,False,4391.018423431822,21955.092117159104,1410.0,282,247,0.875886524822695,260,260.0,17,51.0,13,26.0,2,2,688.5218030505023,5568.527519276118,569.490904155703,13,-9.094947017729282e-13,0.9783059100009268
60085,13,0.25,3,0.23076923076923078,adaptive_double_ring_clear_probe,True,13,6073.112217545486,False,4410.112217545487,22050.561087727427,1330.0,266,231,0.868421052631579,244,244.0,21,63.0,13,26.0,1,1,682.5218030505023,5503.621313389783,569.490904155703,13,-9.094947017729282e-13,0.8765935270057525
60085,13,0.5,5,0.38461538461538464,double_ring_optical_clear_probe,True,13,6181.502096863032,False,4422.502096863033,22112.510484315157,1430.0,286,249,0.8706293706293706,264,264.0,13,39.0,13,26.0,2,2,701.494687290022,5612.011192707329,569.490904155703,13,-9.094947017729282e-13,0.9770285130070988
60085,13,0.5,5,0.38461538461538464,adaptive_double_ring_clear_probe,True,13,6116.757376320885,False,4475.7573763208875,22378.78688160442,1300.0,260,226,0.8692307692307693,237,237.0,26,78.0,13,26.0,1,1,695.494687290022,5547.266472165182,569.490904155703,13,-2.7284841053187847e-12,0.6463461329985876
60085,13,0.75,10,0.7692307692307693,double_ring_optical_clear_probe,True,13,6971.199250218008,False,4839.19925021801,24195.99625109004,1730.0,346,313,0.9046242774566474,322,322.0,18,54.0,13,26.0,6,6,1205.94247229095,6971.199250218008,0.0,13,-1.8189894035458565e-12,0.7055938980047358
60085,13,0.75,10,0.7692307692307693,adaptive_double_ring_clear_probe,True,13,7044.236221586866,False,4907.236221586868,24536.18110793435,1695.0,339,308,0.9085545722713865,317,317.0,33,99.0,13,26.0,5,5,1205.94247229095,7044.236221586866,0.0,13,-1.8189894035458565e-12,0.6394880029984051
60085,13,1.0,13,1.0,double_ring_optical_clear_probe,True,13,7024.475466247272,False,4838.475466247275,24192.377331236363,1775.0,355,323,0.9098591549295775,331,331.0,18,54.0,13,26.0,7,7,1205.94247229095,7024.475466247272,0.0,13,-2.7284841053187847e-12,0.710031169001013
60085,13,1.0,13,1.0,adaptive_double_ring_clear_probe,True,13,7047.327438171561,False,4874.327438171561,24371.637190857815,1740.0,348,319,0.9166666666666666,326,326.0,27,81.0,13,26.0,6,6,1205.94247229095,7047.327438171561,0.0,13,0.0,0.5822384389903164
60085,16,0.0,0,0.0,double_ring_optical_clear_probe,True,16,4562.601423009293,True,3486.6014230092937,17433.00711504647,840.0,168,125,0.7440476190476191,156,156.0,16,48.0,16,32.0,0,0,688.419113418962,4562.601423009293,0.0,16,0.0,1.1641951780038653
60085,16,0.0,0,0.0,adaptive_double_ring_clear_probe,True,16,4581.738231077948,True,3595.7382310779512,17978.691155389755,710.0,142,99,0.6971830985915493,130,130.0,38,114.0,16,32.0,0,0,853.6910341958414,4581.738231077948,0.0,16,-3.637978807091713e-12,0.6639703750115586
60085,16,0.25,4,0.25,double_ring_optical_clear_probe,True,16,5253.571362476738,True,4078.571362476737,20392.85681238369,925.0,185,140,0.7567567567567568,170,170.0,16,48.0,16,32.0,2,2,628.4153370156764,5253.571362476738,0.0,16,9.094947017729282e-13,0.8830812130036065
60085,16,0.25,4,0.25,adaptive_double_ring_clear_probe,True,16,5260.039240739763,True,4029.039240739763,20145.196203698808,940.0,188,146,0.776595744680851,172,172.0,29,87.0,16,32.0,1,1,676.5218030505023,5260.039240739763,0.0,16,0.0,1.0308399019995704
60085,16,0.5,6,0.375,double_ring_optical_clear_probe,True,16,5564.304989692692,True,4210.304989692693,21051.524948463466,1075.0,215,170,0.7906976744186046,199,199.0,16,48.0,16,32.0,2,2,701.494687290022,5564.304989692692,0.0,16,-9.094947017729282e-13,1.164144922993728
60085,16,0.5,6,0.375,adaptive_double_ring_clear_probe,True,16,5334.644529357951,True,4131.644529357951,20658.222646789745,905.0,181,140,0.7734806629834254,164,164.0,34,102.0,16,32.0,1,1,689.494687290022,5334.644529357951,0.0,16,0.0,0.8418442069960292
60085,16,0.75,13,0.8125,double_ring_optical_clear_probe,True,16,6985.47123823833,False,5012.471238238332,25062.356191191655,1585.0,317,276,0.8706624605678234,293,293.0,21,63.0,16,32.0,8,8,1205.94247229095,6985.47123823833,0.0,16,-1.8189894035458565e-12,0.8684363020001911
60085,16,0.75,13,0.8125,adaptive_double_ring_clear_probe,True,16,7413.954196827518,False,5597.954196827519,27989.77098413759,1410.0,282,242,0.8581560283687943,260,260.0,38,114.0,16,32.0,6,6,1205.94247229095,7413.954196827518,0.0,16,-9.094947017729282e-13,0.7995397549966583
60085,16,1.0,16,1.0,double_ring_optical_clear_probe,True,16,7038.747454267595,False,5011.747454267596,25058.737271337977,1630.0,326,286,0.8773006134969326,302,302.0,21,63.0,16,32.0,9,9,1205.94247229095,7038.747454267595,0.0,16,-1.8189894035458565e-12,0.8753116949956166
60085,16,1.0,16,1.0,adaptive_double_ring_clear_probe,True,16,7465.094996444137,False,5595.09499644414,27975.47498222069,1455.0,291,253,0.8694158075601375,269,269.0,38,114.0,16,32.0,7,7,1205.94247229095,7465.094996444137,0.0,16,-2.7284841053187847e-12,0.7854322079947451
60086,10,0.0,0,0.0,double_ring_optical_clear_probe,True,10,6024.926481969188,False,3969.9264819691907,19849.63240984595,1685.0,337,306,0.9080118694362018,314,314.0,12,36.0,10,20.0,0,0,703.156129909551,5115.294610437305,909.631871531883,10,-2.7284841053187847e-12,0.5803962889913237
60086,10,0.0,0,0.0,adaptive_double_ring_clear_probe,True,10,6108.907245070706,False,4080.9072450707054,20404.536225353524,1620.0,324,300,0.9259259259259259,301,301.0,29,87.0,10,20.0,0,0,697.156129909551,5199.330324955904,909.5769201148023,10,9.094947017729282e-13,0.5056814810086507
60086,10,0.25,2,0.2,double_ring_optical_clear_probe,True,10,6349.11254753229,False,4216.112547532291,21080.56273766145,1755.0,351,320,0.9116809116809117,328,328.0,10,30.0,10,20.0,1,1,703.156129909551,5439.480676000407,909.631871531883,10,-9.094947017729282e-13,0.554637086999719
60086,10,0.25,2,0.2,adaptive_double_ring_clear_probe,True,10,6405.978971968739,False,4290.978971968739,21454.89485984369,1720.0,344,320,0.9302325581395349,321,321.0,18,54.0,10,20.0,2,2,703.156129909551,6405.978971968739,0.0,10,0.0,0.4663044619956054
60086,10,0.5,6,0.6,double_ring_optical_clear_probe,True,10,6603.332030926627,False,4369.332030926628,21846.660154633144,1840.0,368,338,0.9184782608695652,344,344.0,10,30.0,10,20.0,3,3,703.156129909551,5693.700159394744,909.631871531883,10,-9.094947017729282e-13,0.5822205120057333
60086,10,0.5,6,0.6,adaptive_double_ring_clear_probe,True,10,6604.2627891386,False,4357.262789138599,21786.313945692993,1830.0,366,343,0.9371584699453552,343,343.0,18,54.0,10,20.0,4,4,703.156129909551,6451.8381446192025,152.4246445193976,10,9.094947017729282e-13,0.5294692549941828
60086,10,0.75,8,0.8,double_ring_optical_clear_probe,True,10,7070.279376135016,False,4725.279376135017,23626.396880675078,1935.0,387,360,0.9302325581395349,360,360.0,10,30.0,10,20.0,5,5,703.156129909551,7070.279376135016,0.0,10,-9.094947017729282e-13,0.6104692770022666
60086,10,0.75,8,0.8,adaptive_double_ring_clear_probe,True,10,7101.776468379981,False,4780.77646837998,23903.882341899905,1895.0,379,357,0.941952506596306,352,352.0,18,54.0,10,20.0,5,5,703.156129909551,7101.776468379981,0.0,10,1.8189894035458565e-12,0.520246607993613
60086,10,1.0,10,1.0,double_ring_optical_clear_probe,True,10,7459.94139094855,False,5079.941390948549,25399.70695474275,1965.0,393,369,0.9389312977099237,365,365.0,10,30.0,10,20.0,6,6,2358.7241859323353,7459.94139094855,0.0,10,9.094947017729282e-13,0.6536447149992455
60086,10,1.0,10,1.0,adaptive_double_ring_clear_probe,True,10,7414.649693166505,False,5000.649693166504,25003.24846583252,1995.0,399,375,0.9398496240601504,369,369.0,10,30.0,10,20.0,7,7,2358.7241859323353,7414.649693166505,0.0,10,9.094947017729282e-13,0.6326947479974478
60086,13,0.0,0,0.0,double_ring_optical_clear_probe,True,13,5851.798380997303,True,4117.798380997305,20588.99190498652,1405.0,281,242,0.8612099644128114,258,258.0,15,45.0,13,26.0,0,0,697.156129909551,5014.16650946542,837.631871531883,13,-1.8189894035458565e-12,0.7587506769923493
60086,13,0.0,0,0.0,adaptive_double_ring_clear_probe,True,13,5943.246016026727,True,4231.2460160267265,21156.230080133628,1345.0,269,236,0.8773234200743495,245,245.0,32,96.0,13,26.0,0,0,691.156129909551,5105.669095911925,837.5769201148023,13,9.094947017729282e-13,0.6270227979985066
60086,13,0.25,4,0.3076923076923077,double_ring_optical_clear_probe,True,13,6231.46204010397,False,4352.462040103971,21762.310200519853,1530.0,306,268,0.8758169934640523,284,284.0,13,39.0,13,26.0,1,1,697.156129909551,5393.830168572087,837.631871531883,13,-9.094947017729282e-13,0.6953278419969138
60086,13,0.25,4,0.3076923076923077,adaptive_double_ring_clear_probe,True,13,6291.32846454042,False,4427.328464540419,22136.642322702097,1500.0,300,268,0.8933333333333333,275,275.0,21,63.0,13,26.0,2,2,697.156129909551,6291.32846454042,0.0,13,9.094947017729282e-13,0.5879969009984052
60086,13,0.5,9,0.6923076923076923,double_ring_optical_clear_probe,True,13,6484.157056554305,False,4504.157056554306,22520.785282771532,1615.0,323,286,0.8854489164086687,300,300.0,13,39.0,13,26.0,3,3,697.156129909551,5646.525185022422,837.631871531883,13,-9.094947017729282e-13,0.7448892210086342
60086,13,0.5,9,0.6923076923076923,adaptive_double_ring_clear_probe,True,13,6454.500245911522,False,4439.500245911522,22197.50122955761,1625.0,325,294,0.9046153846153846,301,301.0,21,63.0,13,26.0,4,4,697.156129909551,6320.075601392125,134.4246445193976,13,0.0,0.7154362260043854
60086,13,0.75,11,0.8461538461538461,double_ring_optical_clear_probe,True,13,6938.104401762694,False,4860.104401762695,24300.522008813467,1700.0,340,306,0.9,313,313.0,13,39.0,13,26.0,5,5,697.156129909551,6938.104401762694,0.0,13,-9.094947017729282e-13,0.8041638739960035
60086,13,0.75,11,0.8461538461538461,adaptive_double_ring_clear_probe,True,13,7002.60149400766,False,4915.6014940076575,24578.007470038294,1690.0,338,308,0.9112426035502958,308,308.0,21,63.0,13,26.0,5,5,697.156129909551,7002.60149400766,0.0,13,2.7284841053187847e-12,0.7678258899977664
60086,13,1.0,13,1.0,double_ring_optical_clear_probe,True,13,7353.074839558823,False,5216.074839558824,26080.374197794128,1750.0,350,318,0.9085714285714286,322,322.0,13,39.0,13,26.0,6,6,2292.7241859323353,7353.074839558823,0.0,13,-9.094947017729282e-13,0.8593405840074411
60086,13,1.0,13,1.0,adaptive_double_ring_clear_probe,True,13,7319.399888728372,False,5136.399888728372,25681.99944364187,1790.0,358,326,0.9106145251396648,328,328.0,13,39.0,13,26.0,7,7,2292.7241859323353,7319.399888728372,0.0,13,0.0,0.8503639050031779
60086,16,0.0,0,0.0,double_ring_optical_clear_probe,True,16,4555.97604688611,True,3242.9760468861123,16214.880234430566,1035.0,207,158,0.7632850241545893,192,192.0,18,54.0,16,32.0,0,0,697.156129909551,4555.97604688611,0.0,16,-1.8189894035458565e-12,1.179657954009599
60086,16,0.0,0,0.0,adaptive_double_ring_clear_probe,True,16,4244.331448609244,True,3127.3314486092404,15636.65724304621,825.0,165,122,0.7393939393939394,152,152.0,36,108.0,16,32.0,0,0,691.156129909551,4244.331448609244,0.0,16,3.637978807091713e-12,0.5717387330078054
60086,16,0.25,5,0.3125,double_ring_optical_clear_probe,True,16,5231.619598984624,True,3704.6195989846246,18523.097994923122,1220.0,244,196,0.8032786885245902,227,227.0,16,48.0,16,32.0,1,1,697.156129909551,5231.619598984624,0.0,16,-9.094947017729282e-13,0.9538739420095226
60086,16,0.25,5,0.3125,adaptive_double_ring_clear_probe,True,16,5510.300103919217,True,4107.300103919215,20536.500519596084,1095.0,219,177,0.8082191780821918,201,201.0,25,75.0,16,32.0,1,1,697.156129909551,5510.300103919217,0.0,16,1.8189894035458565e-12,0.7691201660054503
60086,16,0.5,11,0.6875,double_ring_optical_clear_probe,True,16,7108.960644962935,False,5301.960644962936,26509.803224814677,1460.0,292,246,0.8424657534246576,267,267.0,16,48.0,16,32.0,4,4,697.156129909551,7108.960644962935,0.0,16,-1.8189894035458565e-12,0.871221188994241
60086,16,0.5,11,0.6875,adaptive_double_ring_clear_probe,True,16,6186.633244468553,False,4441.633244468552,22208.166222342763,1390.0,278,237,0.8525179856115108,251,251.0,24,72.0,16,32.0,8,8,697.156129909551,6186.633244468553,0.0,16,9.094947017729282e-13,0.8047644780017436
60086,16,0.75,14,0.875,double_ring_optical_clear_probe,True,16,7831.888274400194,False,5925.888274400195,29629.44137200097,1545.0,309,266,0.86084142394822,281,281.0,16,48.0,16,32.0,6,6,697.156129909551,7831.888274400194,0.0,16,-9.094947017729282e-13,0.9251094599894714
60086,16,0.75,14,0.875,adaptive_double_ring_clear_probe,True,16,6774.333626234092,False,5098.33362623409,25491.668131170456,1330.0,266,227,0.8533834586466166,242,242.0,24,72.0,16,32.0,5,5,697.156129909551,6774.333626234092,0.0,16,1.8189894035458565e-12,0.7871614970063092
60086,16,1.0,16,1.0,double_ring_optical_clear_probe,True,16,8066.391923953104,False,6077.391923953103,30386.95961976552,1615.0,323,283,0.8761609907120743,294,294.0,16,48.0,16,32.0,7,7,2280.7241859323353,8066.391923953104,0.0,16,9.094947017729282e-13,0.90950918100134
60086,16,1.0,16,1.0,adaptive_double_ring_clear_probe,True,16,7314.747914580798,False,5454.747914580798,27273.739572904,1505.0,301,262,0.8704318936877077,275,275.0,16,48.0,16,32.0,7,7,2274.7241859323353,7314.747914580798,0.0,16,0.0,0.9049039389938116
60087,10,0.0,0,0.0,double_ring_optical_clear_probe,True,10,6164.343194174468,False,4143.343194174468,20716.71597087234,1660.0,332,305,0.9186746987951807,308,308.0,11,33.0,10,20.0,0,0,701.6091830394755,6015.274006276607,149.0691878978614,10,0.0,0.5154858879977837
60087,10,0.0,0,0.0,adaptive_double_ring_clear_probe,True,10,6007.488866558206,False,4067.488866558206,20337.444332791027,1575.0,315,288,0.9142857142857143,291,291.0,18,54.0,10,20.0,0,0,578.4012037559485,5613.931048624979,393.55781793322694,10,0.0,0.6672344319958938
60087,10,0.25,2,0.2,double_ring_optical_clear_probe,True,10,6128.973733159668,False,4124.973733159669,20624.86866579834,1645.0,329,301,0.9148936170212766,306,306.0,11,33.0,10,20.0,1,1,707.6091830394755,5979.770011931756,149.20372122791196,10,-9.094947017729282e-13,0.6492277079960331
60087,10,0.25,2,0.2,adaptive_double_ring_clear_probe,True,10,6150.579350029275,False,4150.579350029276,20752.896750146367,1605.0,321,297,0.9252336448598131,297,297.0,26,78.0,10,20.0,1,1,701.6091830394755,6001.375628801363,149.20372122791196,10,-9.094947017729282e-13,0.537819050005055
60087,10,0.5,4,0.4,double_ring_optical_clear_probe,True,10,6210.777875169086,False,4127.777875169086,20638.889375845432,1715.0,343,316,0.9212827988338192,318,318.0,10,30.0,10,20.0,2,2,709.7291193982303,6061.574153941174,149.20372122791196,10,0.0,0.686566441989271
60087,10,0.5,4,0.4,adaptive_double_ring_clear_probe,True,10,6246.475963869581,False,4151.475963869583,20757.379819347905,1685.0,337,313,0.9287833827893175,312,312.0,26,78.0,10,20.0,2,2,703.7291193982303,6097.272242641669,149.20372122791196,10,-1.8189894035458565e-12,0.5695953870017547
60087,10,0.75,7,0.7,double_ring_optical_clear_probe,True,10,6831.942424411003,False,4592.942424411004,22964.71212205502,1840.0,368,341,0.9266304347826086,343,343.0,12,36.0,10,20.0,6,6,709.7291193982303,6067.4151696921335,764.5272547188697,10,-9.094947017729282e-13,0.7294295669998974
60087,10,0.75,7,0.7,adaptive_double_ring_clear_probe,True,10,6722.291361109005,False,4481.291361109007,22406.456805545036,1805.0,361,337,0.9335180055401662,338,338.0,26,78.0,10,20.0,4,4,703.7291193982303,6007.075557250081,715.2158038589241,10,-1.8189894035458565e-12,0.6565305149997585
60087,10,1.0,10,1.0,double_ring_optical_clear_probe,True,10,6626.697023332007,False,4380.697023332008,21903.48511666004,1845.0,369,341,0.924119241192412,345,345.0,12,36.0,10,20.0,4,4,900.3858002025814,6173.304426692528,453.39259663947905,10,-9.094947017729282e-13,0.7425642229936784
60087,10,1.0,10,1.0,adaptive_double_ring_clear_probe,True,10,6650.902561990134,False,4396.902561990135,21984.51280995068,1850.0,370,344,0.9297297297297298,345,345.0,13,39.0,10,20.0,4,4,894.3505934842112,6197.509965350655,453.39259663947905,10,-9.094947017729282e-13,0.71831886099244
60087,13,0.0,0,0.0,double_ring_optical_clear_probe,True,13,5735.793075384734,True,4148.793075384736,20743.965376923676,1285.0,257,221,0.8599221789883269,234,234.0,14,42.0,13,26.0,0,0,695.6091830394755,5604.589354156822,131.20372122791196,13,-1.8189894035458565e-12,0.7509745150018716
60087,13,0.0,0,0.0,adaptive_double_ring_clear_probe,True,13,5739.316291561536,True,4173.316291561537,20866.581457807668,1230.0,246,215,0.8739837398373984,223,223.0,29,87.0,13,26.0,0,0,689.6091830394755,5608.112570333624,131.20372122791196,13,-9.094947017729282e-13,0.6853559470036998
60087,13,0.25,3,0.23076923076923078,double_ring_optical_clear_probe,True,13,5791.486107813322,True,4150.486107813324,20752.430539066616,1330.0,266,230,0.8646616541353384,243,243.0,14,42.0,13,26.0,1,1,701.6091830394755,5660.28238658541,131.20372122791196,13,-2.7284841053187847e-12,0.8879805519973161
60087,13,0.25,3,0.23076923076923078,adaptive_double_ring_clear_probe,True,13,5817.009323990122,True,4175.009323990124,20875.046619950608,1295.0,259,228,0.8803088803088803,234,234.0,29,87.0,13,26.0,1,1,695.6091830394755,5685.80560276221,131.20372122791196,13,-2.7284841053187847e-12,0.756358664992149
60087,13,0.5,5,0.38461538461538464,double_ring_optical_clear_probe,True,13,5873.290249822741,True,4153.290249822741,20766.451249113703,1400.0,280,245,0.875,255,255.0,13,39.0,13,26.0,2,2,703.7291193982303,5742.086528594829,131.20372122791196,13,0.0,0.9194105159986066
60087,13,0.5,5,0.38461538461538464,adaptive_double_ring_clear_probe,True,13,5913.378728865055,True,4175.378728865059,20876.893644325282,1375.0,275,244,0.8872727272727273,250,250.0,29,87.0,13,26.0,2,2,697.7291193982303,5782.175007637143,131.20372122791196,13,-4.547473508864641e-12,0.7755487270042067
60087,13,0.75,9,0.6923076923076923,double_ring_optical_clear_probe,True,13,6492.696053769354,False,4616.696053769357,23083.48026884678,1525.0,305,270,0.8852459016393442,280,280.0,15,45.0,13,26.0,7,7,703.7291193982303,5782.168799050484,710.5272547188697,13,-2.7284841053187847e-12,0.9720420849916991
60087,13,0.75,9,0.6923076923076923,adaptive_double_ring_clear_probe,True,13,6393.962589774549,False,4503.962589774553,22519.812948872765,1500.0,300,269,0.8966666666666666,277,277.0,29,87.0,13,26.0,5,5,697.7291193982303,5732.746785915625,661.2158038589241,13,-3.637978807091713e-12,0.8677229839959182
60087,13,1.0,13,1.0,double_ring_optical_clear_probe,True,13,6444.92754196962,False,4470.927541969619,22354.6377098481,1605.0,321,285,0.8878504672897196,298,298.0,15,45.0,13,26.0,7,7,1102.8428658827697,6027.5349453301405,417.39259663947905,13,9.094947017729282e-13,0.9207717889948981
60087,13,1.0,13,1.0,adaptive_double_ring_clear_probe,True,13,6420.689175788484,False,4436.689175788484,22183.445878942428,1615.0,323,289,0.8947368421052632,298,298.0,15,45.0,13,26.0,8,8,1096.8076591643994,6004.771489167779,415.91768662070535,13,0.0,0.8841393619950395
60087,16,0.0,0,0.0,double_ring_optical_clear_probe,True,16,4808.536205975353,True,3727.5362059753547,18637.681029876774,840.0,168,127,0.7559523809523809,152,152.0,19,57.0,16,32.0,0,0,677.6091830394755,4808.536205975353,0.0,16,-1.8189894035458565e-12,0.8509419890033314
60087,16,0.0,0,0.0,adaptive_double_ring_clear_probe,True,16,4408.289062485623,True,3502.2890624856263,17511.44531242813,655.0,131,89,0.6793893129770993,120,120.0,33,99.0,16,32.0,0,0,492.3705223523733,4408.289062485623,0.0,16,-3.637978807091713e-12,0.9067787350068102
60087,16,0.25,3,0.1875,double_ring_optical_clear_probe,True,16,3906.3472911708373,True,2951.347291170838,14756.736455854185,725.0,145,103,0.7103448275862069,135,135.0,21,63.0,16,32.0,1,1,683.6091830394755,3906.3472911708373,0.0,16,-9.094947017729282e-13,0.8832597340078792
60087,16,0.25,3,0.1875,adaptive_double_ring_clear_probe,True,16,4168.475061567225,True,3261.475061567225,16307.375307836117,655.0,131,92,0.7022900763358778,118,118.0,34,102.0,16,32.0,1,1,677.6091830394755,4168.475061567225,0.0,16,-9.094947017729282e-13,0.7108291600015946
60087,16,0.5,6,0.375,double_ring_optical_clear_probe,True,16,5142.459719425625,True,3861.459719425627,19307.298597128134,1010.0,202,161,0.7970297029702971,182,182.0,19,57.0,16,32.0,3,3,691.7291193982303,5142.459719425625,0.0,16,-2.7284841053187847e-12,0.9713810410030419
60087,16,0.5,6,0.375,adaptive_double_ring_clear_probe,True,16,4776.739762724771,True,3763.7397627247733,18818.698813623865,750.0,150,109,0.7266666666666667,132,132.0,33,99.0,16,32.0,3,3,685.7291193982303,4776.739762724771,0.0,16,-2.7284841053187847e-12,0.6096690720005427
60087,16,0.75,12,0.75,double_ring_optical_clear_probe,True,16,6637.702927470071,False,4957.702927470074,24788.51463735037,1345.0,269,226,0.8401486988847584,246,246.0,19,57.0,16,32.0,10,10,697.7291193982303,6637.702927470071,0.0,16,-3.637978807091713e-12,1.0884101240080781
60087,16,0.75,12,0.75,adaptive_double_ring_clear_probe,True,16,5807.459321267678,True,4297.459321267676,21487.29660633839,1205.0,241,200,0.8298755186721992,216,216.0,19,57.0,16,32.0,7,7,725.9830287884635,5807.459321267678,0.0,16,1.8189894035458565e-12,1.117801304004388
60087,16,1.0,16,1.0,double_ring_optical_clear_probe,True,16,6814.233023764442,False,4976.233023764442,24881.165118822217,1470.0,294,254,0.8639455782312925,270,270.0,22,66.0,16,32.0,13,13,1022.0352738183274,6814.233023764442,0.0,16,0.0,1.02018483899883
60087,16,1.0,16,1.0,adaptive_double_ring_clear_probe,True,16,6439.947499853379,False,4599.947499853381,22999.737499266903,1470.0,294,254,0.8639455782312925,266,266.0,24,72.0,16,32.0,15,15,1033.8844974133235,6439.947499853379,0.0,16,-1.8189894035458565e-12,1.044441217003623
