strategy,seed,emitter_count,directional_count,cleared_count,clear_rate,all_cleared,average_localize_clear_time_s,virtual_time_s,movement_time_s,movement_distance_m,measure_time_s,measure_count,no_signal_count,no_signal_rate,direction_count,near_count,channel_switch_count,optical_count,clear_attempt_count,clear_success_count,directional_loss_count,directional_reacquisition_count,mean_first_seen_time_s,max_first_seen_time_s,first_clear_time_s,last_clear_time_s,measurements_before_first_clear,wall_time_s,local_check_count,local_detour_distance_m,main_skeleton_distance_m,switch_time_s,optical_time_s,successful_clear_time_s,cost_accounting_residual_s,all_cleared_within_6000,post_last_clear_time_s,seen16_time_s,post_seen16_time_s,unseen_measures_after_seen16
double_ring_optical_clear_probe,34,14,10,14,1.0,True,473.52182477537525,6629.305546855254,4705.305546855254,23526.52773427626,1565.0,313,276,0.8817891373801917,37,0,289,14,14,14,8,8,773.0762558212518,2593.5728660610434,959.6089332549942,6629.305546855254,78,1.2088820350036258,,,,289.0,42.0,28.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,35,14,9,14,1.0,True,532.9716981580174,7461.6037742122435,5491.603774212244,27458.01887106122,1605.0,321,284,0.8847352024922118,37,0,295,14,14,14,8,8,1352.2703504159288,3623.6109089779243,962.5762167855979,7461.6037742122435,80,0.7708681029907893,,,,295.0,42.0,28.0,-9.094947017729282e-13,False,0.0,,,
double_ring_optical_clear_probe,36,12,7,12,1.0,True,510.1358353085197,6121.630023702236,4282.630023702236,21413.15011851118,1490.0,298,267,0.8959731543624161,31,0,274,17,17,12,3,3,766.49202672547,3770.000801018209,753.0754162018163,6121.630023702236,57,1.0546633820049465,,,,274.0,51.0,24.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,37,15,9,15,1.0,True,431.8544978677977,6477.817468016966,4668.817468016965,23344.08734008482,1450.0,290,249,0.8586206896551725,41,0,266,21,21,15,5,5,1156.8715621012748,3398.9521342253884,711.8727839812844,6477.817468016966,58,1.2447557269915706,,,,266.0,63.0,30.0,9.094947017729282e-13,False,0.0,,,
double_ring_optical_clear_probe,38,15,9,15,1.0,True,424.37095859274154,6365.564378891123,4718.564378891125,23592.821894455625,1315.0,263,224,0.8517110266159695,39,0,239,21,21,15,4,4,907.1387901740176,2188.3371295137886,526.2142855126181,6206.792655069696,40,1.1524033109890297,,,,239.0,63.0,30.0,-1.8189894035458565e-12,False,158.77172382142726,,,
double_ring_optical_clear_probe,39,11,4,11,1.0,True,581.0201748038266,6391.221922842093,4341.221922842091,21706.10961421046,1675.0,335,305,0.9104477611940298,30,0,311,14,14,11,2,2,690.2871750519406,2005.1767075373036,695.962378103778,6038.113871778099,58,0.842963344999589,,,,311.0,42.0,22.0,1.8189894035458565e-12,False,353.108051063994,,,
double_ring_optical_clear_probe,40,13,5,13,1.0,True,474.37271261507937,6166.8452639960315,4354.845263996033,21774.226319980156,1475.0,295,262,0.888135593220339,33,0,272,13,13,13,4,4,1108.7676347966246,3350.182824471118,869.9838318150784,5454.9166743458745,72,0.8447402180026984,,,,272.0,39.0,26.0,-1.8189894035458565e-12,False,711.9285896501569,,,
double_ring_optical_clear_probe,41,13,9,13,1.0,True,472.2705595329481,6139.517273928325,4333.517273928326,21667.586369641627,1465.0,293,259,0.8839590443686007,34,0,270,15,15,13,2,2,1288.2449211171383,5607.604152327147,524.6819111910994,5997.5493934303395,40,0.7494907049986068,,,,270.0,45.0,26.0,-9.094947017729282e-13,False,141.9678804979858,,,
double_ring_optical_clear_probe,42,15,6,15,1.0,True,411.1208822689213,6166.81323403382,4687.813234033819,23439.06617016909,1190.0,238,193,0.8109243697478992,45,0,214,15,15,15,3,3,592.7110968587077,2124.5155523344733,704.5466886398289,6078.898500322412,56,1.1293902979959967,,,,214.0,45.0,30.0,9.094947017729282e-13,False,87.91473371140819,,,
double_ring_optical_clear_probe,43,10,8,10,1.0,True,753.1174312873017,7531.174312873017,5266.174312873017,26330.871564365083,1865.0,373,348,0.9329758713136729,25,0,350,10,10,10,4,4,1898.974228767603,5077.409300987082,1584.7241254455575,7531.174312873017,135,0.5723085399949923,,,,350.0,30.0,20.0,0.0,False,0.0,,,
