strategy,seed,emitter_count,directional_count,cleared_count,clear_rate,all_cleared,average_localize_clear_time_s,virtual_time_s,movement_time_s,movement_distance_m,measure_time_s,measure_count,no_signal_count,no_signal_rate,direction_count,near_count,channel_switch_count,optical_count,clear_attempt_count,clear_success_count,directional_loss_count,directional_reacquisition_count,mean_first_seen_time_s,max_first_seen_time_s,first_clear_time_s,last_clear_time_s,measurements_before_first_clear,wall_time_s,local_check_count,local_detour_distance_m,main_skeleton_distance_m,switch_time_s,optical_time_s,successful_clear_time_s,cost_accounting_residual_s,all_cleared_within_6000,post_last_clear_time_s,seen16_time_s,post_seen16_time_s,unseen_measures_after_seen16
adaptive_double_ring_clear_probe,42,15,6,15,1.0,True,392.39845501578463,5885.976825236769,4481.9768252367685,22409.884126183835,1105.0,221,184,0.832579185520362,37,0,197,24,24,15,2,2,577.934388092005,2042.7912329982555,693.4231141448677,5711.50529071863,54,1.0691133990039816,,,,197.0,72.0,30.0,9.094947017729282e-13,True,174.47153451813938,,,
adaptive_double_ring_clear_probe,43,10,8,10,1.0,True,771.1303393396868,7711.303393396868,5415.303393396869,27076.516966984345,1890.0,378,357,0.9444444444444444,21,0,353,11,11,10,4,4,2085.3239888511603,5595.622199981526,1554.7241254455575,7711.303393396868,130,0.4226703829917824,,,,353.0,33.0,20.0,-9.094947017729282e-13,False,0.0,,,
adaptive_double_ring_clear_probe,44,13,7,13,1.0,True,504.3214463406356,6556.178802428262,4759.17880242826,23795.894012141296,1465.0,293,267,0.9112627986348123,26,0,267,13,13,13,2,2,1285.7209427182063,4928.895639393877,682.4798040256245,6556.178802428262,56,0.7285624559881398,,,,267.0,39.0,26.0,2.7284841053187847e-12,False,0.0,,,
adaptive_double_ring_clear_probe,45,12,6,12,1.0,True,509.0967416068341,6109.160899282009,4192.160899282013,20960.804496410037,1535.0,307,276,0.8990228013029316,31,0,283,25,25,12,2,2,1245.831142867219,3270.790477906395,1212.6919683211995,5501.237189363372,98,0.7474765820079483,,,,283.0,75.0,24.0,-3.637978807091713e-12,False,607.9237099186375,,,
adaptive_double_ring_clear_probe,46,10,4,10,1.0,True,635.151886930104,6351.51886930104,4508.518869301038,22542.594346505193,1505.0,301,280,0.9302325581395349,21,0,276,14,14,10,0,0,672.1908158503522,3500.789738261659,897.1363896573829,3952.170269395946,70,0.656998622987885,,,,276.0,42.0,20.0,1.8189894035458565e-12,False,2399.3485999050936,,,
adaptive_double_ring_clear_probe,47,12,5,12,1.0,True,523.6883782195457,6284.2605386345485,4418.260538634549,22091.302693172747,1525.0,305,276,0.9049180327868852,29,0,281,12,12,12,3,3,913.1409252794369,4161.837625780482,525.2775225251778,5529.436277157534,40,1.0572705659869825,,,,281.0,36.0,24.0,-9.094947017729282e-13,False,754.8242614770143,,,
adaptive_double_ring_clear_probe,48,14,5,14,1.0,True,405.89792605994506,5682.570964839231,4263.570964839233,21317.85482419617,1145.0,229,197,0.8602620087336245,32,0,204,14,14,14,2,2,669.3615880393306,2119.457316559663,658.8061681730338,5509.331029385635,56,0.9556268809974426,,,,204.0,42.0,28.0,-1.8189894035458565e-12,True,173.23993545359644,,,
adaptive_double_ring_clear_probe,49,10,6,10,1.0,True,662.0307627483783,6620.307627483782,4331.307627483784,21656.538137418902,1860.0,372,349,0.9381720430107527,23,0,349,20,20,10,5,5,1283.856677294013,3172.5354975691093,513.8739980637781,6620.307627483782,40,0.5793104430049425,,,,349.0,60.0,20.0,-1.8189894035458565e-12,False,0.0,,,
adaptive_double_ring_clear_probe,50,13,5,13,1.0,True,524.77537189646,6822.07983465398,4946.079834653981,24730.39917326989,1490.0,298,269,0.9026845637583892,29,0,273,29,29,13,0,0,1903.2920693148137,5709.87334332328,529.6649653512294,6228.845041847146,40,0.6065101929998491,,,,273.0,87.0,26.0,-1.8189894035458565e-12,False,593.2347928068339,,,
adaptive_double_ring_clear_probe,51,11,4,11,1.0,True,621.4834633549895,6836.3180969048835,4853.318096904885,24266.590484524433,1610.0,322,296,0.9192546583850931,26,0,294,19,19,11,2,2,1450.2265185750996,3639.3858115757553,898.4281863184783,6836.3180969048835,77,0.6211360650049755,,,,294.0,57.0,22.0,-1.8189894035458565e-12,False,0.0,,,
