scenario_id,replicate,strategy,radius_mode,error_model,outcome,detected,area_m2,diameter_m,move_distance_m,move_time_s,selection_runtime_s,candidate_count,exact_objective_evaluation_count
0,6,fim_e,fixed_1000,uniform,bearing,True,730.4030186055664,84.62427123459032,274.09831130727804,54.819662261455605,0.471402073992067,319,0
0,6,random,fixed_1000,uniform,bearing,True,272.75857380521444,27.337319093615573,630.9444485797246,126.18888971594492,0.0015569129900541157,89,0
0,7,expected_diameter,fixed_1000,uniform,bearing,True,558.5257808568853,43.315412799361816,1092.880188067581,218.5760376135162,3.0953192269953433,285,12400
0,7,geometry,fixed_1000,uniform,bearing,True,539.0526809551699,50.14389673139426,1041.9965691389557,208.39931382779113,0.0114194560010219,265,0
0,7,gdop_mean,fixed_1000,uniform,bearing,True,558.5257808568853,43.315412799361816,1092.880188067581,218.5760376135162,0.35493873500672635,267,0
0,7,fim_e,fixed_1000,uniform,bearing,True,723.7920478675721,84.09408854647167,274.09831130727804,54.819662261455605,0.471402073992067,319,0
0,7,random,fixed_1000,uniform,bearing,True,272.334845373712,27.293969767172577,630.9444485797246,126.18888971594492,0.0015569129900541157,89,0
0,8,expected_diameter,fixed_1000,uniform,bearing,True,559.929574136285,43.00377940263786,1092.880188067581,218.5760376135162,3.0953192269953433,285,12400
0,8,geometry,fixed_1000,uniform,bearing,True,543.6891246178537,50.80633666257054,1041.9965691389557,208.39931382779113,0.0114194560010219,265,0
0,8,gdop_mean,fixed_1000,uniform,bearing,True,559.929574136285,43.00377940263786,1092.880188067581,218.5760376135162,0.35493873500672635,267,0
0,8,fim_e,fixed_1000,uniform,bearing,True,788.8874222535107,89.24903316227699,274.09831130727804,54.819662261455605,0.471402073992067,319,0
0,8,random,fixed_1000,uniform,bearing,True,276.35236660404354,27.70242748219394,630.9444485797246,126.18888971594492,0.0015569129900541157,89,0
0,9,expected_diameter,fixed_1000,uniform,bearing,True,558.3421552795933,43.35659503584846,1092.880188067581,218.5760376135162,3.0953192269953433,285,12400
0,9,geometry,fixed_1000,uniform,bearing,True,538.4544919675889,50.06024366787722,1041.9965691389557,208.39931382779113,0.0114194560010219,265,0
0,9,gdop_mean,fixed_1000,uniform,bearing,True,558.3421552795933,43.35659503584846,1092.880188067581,218.5760376135162,0.35493873500672635,267,0
0,9,fim_e,fixed_1000,uniform,bearing,True,715.951012756875,83.46321996110673,274.09831130727804,54.819662261455605,0.471402073992067,319,0
0,9,random,fixed_1000,uniform,bearing,True,271.82738795310223,27.24196876188887,630.9444485797246,126.18888971594492,0.0015569129900541157,89,0
0,10,expected_diameter,fixed_1000,uniform,bearing,True,558.3856448514953,43.34683463262947,1092.880188067581,218.5760376135162,3.0953192269953433,285,12400
0,10,geometry,fixed_1000,uniform,bearing,True,538.5959572888257,50.079991594739255,1041.9965691389557,208.39931382779113,0.0114194560010219,265,0
0,10,gdop_mean,fixed_1000,uniform,bearing,True,558.3856448514953,43.34683463262947,1092.880188067581,218.5760376135162,0.35493873500672635,267,0
0,10,fim_e,fixed_1000,uniform,bearing,True,717.7946256210819,83.61175249597,274.09831130727804,54.819662261455605,0.471402073992067,319,0
0,10,random,fixed_1000,uniform,bearing,True,271.9471852455934,27.2542533020726,630.9444485797246,126.18888971594492,0.0015569129900541157,89,0
0,11,expected_diameter,fixed_1000,uniform,bearing,True,556.5438102710232,43.76263768026927,1092.880188067581,218.5760376135162,3.0953192269953433,285,12400
